session_id	op_date	user_name	action	auth_type	ip	ip_location_type_keyword	ip_risk_level	location	client_type	browser_source	device_model	os_type	os_version	browser_type	browser_version	bus_system_code	op_target	risk_label
access:test_c:20180103193813:RV7s	2018/1/3 19:38	test_c	login	qr	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	chrome	chrome 93	order-mgnt	sales	0
access:test_c:20180103123923:CCA2	2018/1/3 12:39	test_c	login	pwd	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	oa	management	0
access:test_c:20180103224036:vABQ	2018/1/3 22:40	test_c	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	coremail	management	0
access:test_c:20180103213222:rHAN	2018/1/3 21:32	test_c	login	otp	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	oa	management	0
access:test_c:20180103092932:Fruw	2018/1/3 9:29	test_c	login	qr	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	firefox	firefox 78	attendance	hr	0
access:test_c:20180103123653:i667	2018/1/3 12:36	test_c	login	pwd	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	firefox	firefox 78	order-mgnt	sales	0
access:test_c:20180103180008:VyM0	2018/1/3 18:00	test_c	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	coremail	management	0
access:test_c:20180103191437:QqTR	2018/1/3 19:14	test_c	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	crm	sales	0
access:test_c:20180103204153:RCT9	2018/1/3 20:41	test_c	login	qr	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	oa	management	0
access:test_c:20180103090950:to6d	2018/1/3 9:09	test_c	login	pwd	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	0
access:test_c:20180103144442:ySzQ	2018/1/3 14:44	test_c	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	firefox	firefox 78	coremail	management	0
access:test_c:20180103202334:uiUE	2018/1/3 20:23	test_c	login	pwd	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	ie	ie 11	crm	sales	0
access:test_c:20180103102143:WTpm	2018/1/3 10:21	test_c	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	chrome	chrome 93	order-mgnt	sales	0
access:test_c:20180103163057:2iv7	2018/1/3 16:30	test_c	login	pwd	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	firefox	firefox 78	reimbursement	finance	0
access:test_c:20180103195032:s24N	2018/1/3 19:50	test_c	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	oa	management	0
access:test_c:20180103154435:UvB6	2018/1/3 15:44	test_c	login	qr	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	firefox	firefox 78	order-mgnt	sales	1
access:test_c:20180103170533:N2Ep	2018/1/3 17:05	test_c	login	sms	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	0
access:test_c:20180103225612:iBnL	2018/1/3 22:56	test_c	login	otp	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	firefox	firefox 78	order-mgnt	sales	0
access:test_c:20180103131207:ab9T	2018/1/3 13:12	test_c	login	qr	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	reimbursement	finance	0
access:test_c:20180103205052:DsoX	2018/1/3 20:50	test_c	login	pwd	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	ie	ie 11	crm	sales	0
access:test_c:20180103210955:WzUJ	2018/1/3 21:09	test_c	login	otp	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	firefox	firefox 78	crm	sales	0
access:test_c:20180106123723:RNhT	2018/1/6 12:37	test_c	login	qr	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	coremail	management	0
access:test_c:20180106094339:k5mf	2018/1/6 9:43	test_c	login	pwd	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	coremail	management	0
access:test_c:20180106204653:sL0P	2018/1/6 20:46	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	coremail	management	0
access:test_c:20180106154508:0meY	2018/1/6 15:45	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	coremail	management	0
access:test_c:20180106182719:CYPZ	2018/1/6 18:27	test_c	login	pwd	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	order-mgnt	sales	0
access:test_c:20180106180322:TO6g	2018/1/6 18:03	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	order-mgnt	sales	0
access:test_c:20180106134134:r3Tu	2018/1/6 13:41	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	coremail	management	0
access:test_c:20180106183643:4l1B	2018/1/6 18:36	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	order-mgnt	sales	0
access:test_c:20180106102051:nljj	2018/1/6 10:20	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	coremail	management	0
access:test_c:20180106121433:b2A2	2018/1/6 12:14	test_c	login	otp	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	oa	management	0
access:test_c:20180106114053:gcDR	2018/1/6 11:40	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	reimbursement	finance	0
access:test_c:20180106211040:fQag	2018/1/6 21:10	test_c	login	sms	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	order-mgnt	sales	0
access:test_c:20180106100111:LzqX	2018/1/6 10:01	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	order-mgnt	sales	0
access:test_c:20180106115429:8HRA	2018/1/6 11:54	test_c	login	pwd	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	coremail	management	1
access:test_c:20180106143728:XmDL	2018/1/6 14:37	test_c	login	pwd	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	oa	management	0
access:test_c:20180106125711:xdhJ	2018/1/6 12:57	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	crm	sales	0
access:test_c:20180106185619:0Mot	2018/1/6 18:56	test_c	login	pwd	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	coremail	management	0
access:test_c:20180106090555:AkaY	2018/1/6 9:05	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	oa	management	0
access:test_c:20180106173740:aneb	2018/1/6 17:37	test_c	login	otp	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	oa	management	1
access:test_c:20180106142018:0yX4	2018/1/6 14:20	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	order-mgnt	sales	0
access:test_c:20180106200442:TwpO	2018/1/6 20:04	test_c	login	pwd	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	crm	sales	0
access:test_c:20180106183056:rY6x	2018/1/6 18:30	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	reimbursement	finance	0
access:test_c:20180106160130:UFI7	2018/1/6 16:01	test_c	login	pwd	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	order-mgnt	sales	0
access:test_c:20180106222259:9biY	2018/1/6 22:22	test_c	login	pwd	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	coremail	management	1
access:test_c:20180106130107:jH0G	2018/1/6 13:01	test_c	login	qr	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	order-mgnt	sales	0
access:test_c:20180106170444:Pc8J	2018/1/6 17:04	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	reimbursement	finance	0
access:test_c:20180106130802:SGCe	2018/1/6 13:08	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	oa	management	1
access:test_c:20180106170644:8Xcg	2018/1/6 17:06	test_c	login	sms	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	reimbursement	finance	0
access:test_c:20180106140211:qBcT	2018/1/6 14:02	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	order-mgnt	sales	0
access:test_c:20180106193941:xUAl	2018/1/6 19:39	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	order-mgnt	sales	0
access:test_c:20180106194157:cbYi	2018/1/6 19:41	test_c	login	sms	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	crm	sales	0
access:test_c:20180106162302:HHbs	2018/1/6 16:23	test_c	login	qr	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	order-mgnt	sales	0
access:test_c:20180106104706:Fcor	2018/1/6 10:47	test_c	login	otp	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	order-mgnt	sales	0
access:test_c:20180106174340:N8C8	2018/1/6 17:43	test_c	login	qr	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	reimbursement	finance	0
access:test_c:20180106225536:FHAY	2018/1/6 22:55	test_c	login	otp	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	order-mgnt	sales	0
access:test_c:20180106220518:IM8Z	2018/1/6 22:05	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	coremail	management	0
access:test_c:20180106171607:U2lJ	2018/1/6 17:16	test_c	login	sms	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	crm	sales	0
access:test_c:20180106223244:588g	2018/1/6 22:32	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	salary	hr	0
access:test_c:20180106112418:LHca	2018/1/6 11:24	test_c	login	qr	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	coremail	management	1
access:test_c:20180106111836:csFN	2018/1/6 11:18	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	coremail	management	0
access:test_c:20180106230258:nWE2	2018/1/6 23:02	test_c	login	otp	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	oa	management	0
access:test_c:20180106190115:hnLe	2018/1/6 19:01	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	order-mgnt	sales	1
access:test_c:20180106213247:Wg6o	2018/1/6 21:32	test_c	login	sms	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	reimbursement	finance	0
access:test_c:20180106104047:2R3R	2018/1/6 10:40	test_c	login	qr	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	attendance	hr	1
access:test_c:20180106150001:VjPO	2018/1/6 15:00	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	attendance	hr	1
access:test_c:20180106192543:7Odo	2018/1/6 19:25	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	order-mgnt	sales	0
access:test_c:20180106092131:wNcm	2018/1/6 9:21	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	oa	management	0
access:test_c:20180106211407:bkDx	2018/1/6 21:14	test_c	login	pwd	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	order-mgnt	sales	1
access:test_c:20180106131224:T5bz	2018/1/6 13:12	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	order-mgnt	sales	0
access:test_c:20180106164354:X4Fm	2018/1/6 16:43	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	crm	sales	0
access:test_c:20180106201137:7CDo	2018/1/6 20:11	test_c	login	otp	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	coremail	management	1
access:test_c:20180106172336:ztOX	2018/1/6 17:23	test_c	login	sms	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	attendance	hr	0
access:test_c:20180106224823:yH8w	2018/1/6 22:48	test_c	login	pwd	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	coremail	management	0
access:test_c:20180106151628:ENnl	2018/1/6 15:16	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	order-mgnt	sales	0
access:test_c:20180106184802:2269	2018/1/6 18:48	test_c	login	pwd	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	order-mgnt	sales	1
access:test_c:20180106124516:50cK	2018/1/6 12:45	test_c	sso		192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	coremail	management	0
access:test_c:20180106153457:XkNd	2018/1/6 15:34	test_c	login	pwd	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	chrome	chrome 90	crm	sales	0
access:test_c:20180106181459:Suh1	2018/1/6 18:14	test_c	login	otp	192.168.100.101	内网	1级	{"first_lvl":"成都分公司","sec_lvl":"9楼","third_lvl":"销售部"}	web	desktop	think_pad_e460	windows	windows 10	edge	edge 93	crm	sales	1
